CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,StringencyIndex,StringencyIndexForDisplay
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200118,0,,,0,,,0,,https://conslegis.es.gov.br/,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200119,0,,,0,,,0,,https://conslegis.es.gov.br/,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200120,0,,,0,,,0,,https://conslegis.es.gov.br/,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200121,0,,,0,,,0,,https://conslegis.es.gov.br/,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200122,0,,,0,,,0,,https://conslegis.es.gov.br/,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,0
